08/13/2024	15:54:55	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.941870	2481718.000000	113927.229226	105000000.001700	100000000.000500	22737007.998720	NaN
60535.941883	2482773.000000	113927.229517	105000000.000900	100000000.000200	22737007.999000	NaN
60535.941895	2483826.000000	113927.229165	105000000.000500	99999999.998800	22737007.999950	NaN
60535.941907	2484882.000000	113927.229104	105000000.000600	99999999.999000	22737008.000690	NaN
60535.941919	2485937.000000	113927.229643	104999999.999100	100000000.000400	22737008.001280	NaN
60535.941931	2486991.000000	113927.229220	105000000.000200	99999999.999800	22737008.001110	NaN
60535.941944	2488046.000000	113927.229559	104999999.999700	100000000.000400	22737008.001220	NaN
60535.941956	2489102.000000	113927.229208	105000000.001900	99999999.998400	22737008.001020	NaN
60535.941968	2490155.000000	113927.229318	104999999.999200	100000000.001200	22737007.999830	NaN
60535.941980	2491212.000000	113927.229106	105000000.001200	100000000.000500	22737007.998730	NaN
60535.941992	2492269.000000	113927.229333	104999999.999600	100000000.000100	22737007.998750	NaN
60535.942005	2493324.000000	113927.229343	105000000.000400	100000000.000700	22737007.998720	NaN
60535.942017	2494379.000000	113927.229376	105000000.001200	99999999.998500	22737007.998780	NaN
60535.942029	2495434.000000	113927.229099	104999999.999700	99999999.999800	22737007.999490	NaN
60535.942041	2496487.000000	113927.229295	104999999.999900	100000000.000800	22737008.000520	NaN
60535.942053	2497542.000000	113927.229699	105000000.000400	99999999.999600	22737008.001090	NaN
60535.942066	2498597.000000	113927.229123	105000000.000100	100000000.001300	22737008.001320	NaN
60535.942078	2499650.000000	113927.229337	105000000.000600	99999999.998800	22737008.001270	NaN
60535.942090	2500704.000000	113927.229231	105000000.001300	100000000.000000	22737008.001220	NaN
60535.942102	2501759.000000	113927.229285	104999999.999900	100000000.000000	22737008.000460	NaN
60535.942114	2502811.000000	113927.229125	105000000.000600	99999999.999600	22737007.999070	NaN
60535.942127	2503866.000000	113927.229548	105000000.001600	100000000.000300	22737007.998770	NaN
60535.942139	2504923.000000	113927.229247	104999999.999800	99999999.999200	22737007.998710	NaN
60535.942151	2505975.000000	113927.229244	105000000.001000	100000000.000200	22737007.998810	NaN
60535.942163	2507031.000000	113927.229636	105000000.000000	100000000.000400	22737007.999480	NaN
60535.942175	2508086.000000	113927.229432	105000000.001400	99999999.999100	22737008.000080	NaN
60535.942188	2509139.000000	113927.229207	104999999.999800	100000000.000700	22737008.000910	NaN
60535.942200	2510195.000000	113927.229335	104999999.999900	99999999.999100	22737008.001240	NaN
60535.942212	2511250.000000	113927.229556	105000000.001500	100000000.000300	22737008.001440	NaN
60535.942224	2512306.000000	113927.229180	105000000.000000	100000000.000400	22737008.001090	NaN
60535.942237	2513360.000000	113927.229112	104999999.999600	99999999.998200	22737008.000690	NaN
60535.942249	2514415.000000	113927.229592	104999999.999900	100000000.000300	22737007.999580	NaN
60535.942261	2515468.000000	113927.228915	105000000.000400	100000000.000400	22737007.998590	NaN
60535.942273	2516524.000000	113927.229646	105000000.000500	99999999.998100	22737007.998630	NaN
60535.942285	2517579.000000	113927.229422	105000000.000000	100000000.001400	22737007.998620	NaN
60535.942298	2518634.000000	113927.229418	105000000.000100	99999999.999000	22737007.999290	NaN
60535.942310	2519688.000000	113927.229190	105000000.000500	100000000.000700	22737007.999800	NaN
60535.942322	2520743.000000	113927.229433	105000000.000500	100000000.000600	22737008.000630	NaN
60535.942334	2521795.000000	113927.229401	105000000.001400	99999999.999900	22737008.001160	NaN
60535.942346	2522851.000000	113927.229192	105000000.001400	100000000.000400	22737008.001380	NaN
60535.942359	2523905.000000	113927.229526	105000000.000700	99999999.998700	22737008.001380	NaN
60535.942371	2524957.000000	113927.229561	105000000.000600	100000000.000500	22737008.000690	NaN
60535.942383	2526013.000000	113927.228919	105000000.000400	99999999.998600	22737007.999850	NaN
60535.942395	2527068.000000	113927.229083	104999999.999600	99999999.999500	22737007.998830	NaN
60535.942407	2528122.000000	113927.229970	105000000.001000	100000000.000500	22737007.998640	NaN
60535.942420	2529176.000000	113927.229167	104999999.999400	99999999.997800	22737007.998780	NaN
60535.942432	2530230.000000	113927.229329	105000000.001400	99999999.999700	22737007.999010	NaN
60535.942444	2531284.000000	113927.229619	104999999.999200	100000000.001400	22737007.999510	NaN
60535.942456	2532340.000000	113927.228756	105000000.000000	99999999.999500	22737008.000660	NaN
60535.942468	2533396.000000	113927.229469	105000000.001900	100000000.000900	22737008.001220	NaN
60535.942481	2534451.000000	113927.229614	105000000.001000	99999999.999300	22737008.001480	NaN
60535.942493	2535503.000000	113927.229548	104999999.999700	100000000.000700	22737008.001070	NaN
60535.942505	2536557.000000	113927.229069	104999999.999900	100000000.000400	22737008.001020	NaN
60535.942517	2537612.000000	113927.229109	105000000.001300	99999999.999100	22737008.000180	NaN
60535.942529	2538665.000000	113927.229606	105000000.000800	100000000.000700	22737007.999090	NaN
60535.942542	2539718.000000	113927.229349	105000000.000400	100000000.000100	22737007.998890	NaN
60535.942554	2540772.000000	113927.229305	105000000.000600	100000000.000300	22737007.998550	NaN
60535.942566	2541826.000000	113927.229438	105000000.000900	99999999.999900	22737007.999050	NaN
60535.942578	2542882.000000	113927.229288	105000000.000500	99999999.999200	22737007.999390	NaN
60535.942590	2543937.000000	113927.229658	105000000.000200	100000000.000900	22737008.000380	NaN
60535.942603	2544990.000000	113927.229142	104999999.999600	99999999.999500	22737008.000730	NaN
60535.942615	2546046.000000	113927.229676	105000000.001000	99999999.999700	22737008.001590	NaN
60535.942627	2547101.000000	113927.228991	105000000.000900	99999999.999700	22737008.001150	NaN
60535.942639	2548155.000000	113927.229194	105000000.000100	99999999.998500	22737008.001480	NaN
60535.942652	2549213.000000	113927.229279	105000000.001300	100000000.001100	22737008.000300	NaN
60535.942664	2550267.000000	113927.229540	104999999.999600	100000000.000600	22737007.999310	NaN
60535.942676	2551321.000000	113927.229466	105000000.001000	100000000.000200	22737007.998860	NaN
60535.942688	2552375.000000	113927.229317	104999999.999300	100000000.000600	22737007.998690	NaN
60535.942700	2553428.000000	113927.229134	105000000.001300	99999999.998400	22737007.998720	NaN
60535.942712	2554483.000000	113927.229552	105000000.000900	100000000.000300	22737007.999280	NaN
60535.942725	2555541.000000	113927.229292	105000000.000200	100000000.000300	22737008.000090	NaN
60535.942737	2556598.000000	113927.229372	105000000.000700	99999999.999200	22737008.000900	NaN
60535.942749	2557655.000000	113927.229159	104999999.999200	100000000.001800	22737008.001260	NaN
60535.942761	2558710.000000	113927.229528	105000000.000800	99999999.996600	22737008.001350	NaN
60535.942774	2559763.000000	113927.229439	104999999.999700	99999999.999900	22737008.001150	NaN
60535.942786	2560817.000000	113927.229351	105000000.001600	100000000.001600	22737008.000500	NaN
60535.942798	2561873.000000	113927.229260	104999999.998900	100000000.000100	22737007.999620	NaN
60535.942810	2562928.000000	113927.229543	105000000.000300	100000000.001100	22737007.998590	NaN
60535.942822	2563983.000000	113927.229239	105000000.000800	99999999.999000	22737007.998700	NaN
60535.942835	2565038.000000	113927.229537	104999999.999000	99999999.999200	22737007.998730	NaN
60535.942847	2566093.000000	113927.229196	104999999.999900	100000000.000200	22737007.999050	NaN
60535.942859	2567148.000000	113927.229297	105000000.001800	99999999.999500	22737007.999880	NaN
60535.942871	2568202.000000	113927.229464	104999999.999000	100000000.000500	22737008.000580	NaN
60535.942883	2569256.000000	113927.229331	104999999.999900	100000000.000100	22737008.001220	NaN
60535.942896	2570310.000000	113927.229459	105000000.001300	99999999.999700	22737008.001470	NaN
60535.942908	2571364.000000	113927.229453	105000000.001200	100000000.000000	22737008.001170	NaN
60535.942920	2572417.000000	113927.229092	104999999.999500	99999999.998100	22737008.001020	NaN
60535.942932	2573470.000000	113927.229614	104999999.999500	99999999.999300	22737007.999780	NaN
60535.942944	2574524.000000	113927.229121	105000000.000000	100000000.000300	22737007.998390	NaN
60535.942957	2575579.000000	113927.229270	105000000.000300	99999999.999500	22737007.998630	NaN
60535.942969	2576632.000000	113927.229524	105000000.002200	100000000.001500	22737007.998780	NaN
60535.942981	2577687.000000	113927.229582	104999999.999900	99999999.998800	22737007.998960	NaN
60535.942993	2578742.000000	113927.229038	105000000.001300	100000000.000900	22737007.999560	NaN
60535.943005	2579795.000000	113927.229380	104999999.999900	100000000.000300	22737008.000440	NaN
60535.943018	2580849.000000	113927.229625	105000000.000400	100000000.000200	22737008.000970	NaN
60535.943030	2581904.000000	113927.228983	105000000.000000	100000000.001200	22737008.001280	NaN
60535.943042	2582958.000000	113927.229309	105000000.000500	99999999.998100	22737008.001320	NaN
60535.943054	2584013.000000	113927.229323	104999999.999900	99999999.999800	22737008.001000	NaN
60535.943066	2585068.000000	113927.229466	105000000.001800	100000000.001300	22737008.000060	NaN
60535.943079	2586120.000000	113927.229070	104999999.999500	99999999.999300	22737007.998780	NaN
60535.943091	2587176.000000	113927.229136	105000000.000500	100000000.001000	22737007.998570	NaN
60535.943103	2588231.000000	113927.229665	105000000.001400	99999999.998600	22737007.998770	NaN
60535.943115	2589285.000000	113927.229279	104999999.999500	99999999.999500	22737007.999110	NaN
60535.943128	2590339.000000	113927.229217	105000000.000400	100000000.000800	22737007.999680	NaN
60535.943140	2591393.000000	113927.229235	105000000.000400	99999999.998500	22737008.000380	NaN
60535.943152	2592449.000000	113927.229623	104999999.999800	100000000.001700	22737008.000910	NaN
60535.943164	2593504.000000	113927.229145	105000000.001900	99999999.998600	22737008.001290	NaN
60535.943176	2594560.000000	113927.229193	105000000.000600	100000000.000300	22737008.001370	NaN
60535.943189	2595613.000000	113927.229267	105000000.000800	100000000.000500	22737008.001060	NaN
60535.943201	2596674.000000	113927.229405	104999999.999100	99999999.999000	22737008.000190	NaN
60535.943213	2597729.000000	113927.229656	105000000.001500	99999999.999500	22737007.999110	NaN
60535.943225	2598783.000000	113927.229241	105000000.000700	99999999.998400	22737007.998720	NaN
60535.943237	2599837.000000	113927.229419	105000000.000600	99999999.999700	22737007.998800	NaN
60535.943250	2600891.000000	113927.229468	104999999.999900	100000000.000200	22737007.998840	NaN
60535.943262	2601946.000000	113927.229303	105000000.001500	99999999.998300	22737007.999650	NaN
60535.943274	2603000.000000	113927.229330	105000000.000600	100000000.000200	22737008.000290	NaN
60535.943286	2604054.000000	113927.229102	105000000.000500	100000000.000300	22737008.000890	NaN
60535.943298	2605106.000000	113927.229288	104999999.998900	99999999.999800	22737008.001460	NaN
60535.943311	2606161.000000	113927.229484	104999999.999900	100000000.000100	22737008.001270	NaN
60535.943323	2607215.000000	113927.229307	105000000.001100	99999999.999200	22737008.001200	NaN
60535.943335	2608270.000000	113927.229113	104999999.999600	100000000.000600	22737008.000540	NaN
60535.943347	2609324.000000	113927.229346	105000000.000600	99999999.999700	22737007.999350	NaN
60535.943359	2610378.000000	113927.229567	105000000.001100	99999999.999400	22737007.998660	NaN
60535.943372	2611433.000000	113927.229347	104999999.999500	100000000.001100	22737007.998640	NaN
60535.943384	2612489.000000	113927.229083	105000000.001400	99999999.998700	22737007.998730	NaN
60535.943396	2613544.000000	113927.229070	104999999.999400	100000000.000100	22737007.999370	NaN
60535.943408	2614598.000000	113927.229612	105000000.000300	99999999.999500	22737007.999890	NaN
60535.943420	2615652.000000	113927.229592	105000000.001500	100000000.000200	22737008.000900	NaN
60535.943433	2616708.000000	113927.229403	104999999.999800	100000000.001200	22737008.001160	NaN
60535.943445	2617761.000000	113927.229078	105000000.001400	99999999.997700	22737008.001310	NaN
60535.943457	2618817.000000	113927.229284	105000000.000800	100000000.000200	22737008.001340	NaN
60535.943469	2619872.000000	113927.229515	105000000.000900	100000000.000100	22737008.000450	NaN
60535.943482	2620930.000000	113927.229198	104999999.999300	100000000.000700	22737007.999540	NaN
60535.943494	2621985.000000	113927.229592	105000000.001200	100000000.001900	22737007.998860	NaN
60535.943506	2623037.000000	113927.229121	104999999.999200	99999999.998600	22737007.998740	NaN
60535.943518	2624091.000000	113927.229162	105000000.001400	99999999.999300	22737007.998670	NaN
60535.943530	2625148.000000	113927.229419	105000000.001000	99999999.998900	22737007.999100	NaN
60535.943543	2626201.000000	113927.229663	104999999.999600	99999999.998200	22737007.999650	NaN
60535.943555	2627257.000000	113927.228992	105000000.001000	100000000.001600	22737008.000640	NaN
60535.943567	2628313.000000	113927.229274	105000000.001000	99999999.998900	22737008.001150	NaN
60535.943579	2629365.000000	113927.229512	104999999.999900	100000000.000200	22737008.001250	NaN
60535.943591	2630419.000000	113927.229372	105000000.000800	99999999.999800	22737008.001340	NaN
60535.943604	2631474.000000	113927.229445	105000000.001300	100000000.000100	22737008.001220	NaN
60535.943616	2632528.000000	113927.229486	104999999.999100	100000000.000200	22737007.999880	NaN
60535.943628	2633582.000000	113927.229098	104999999.999900	100000000.000900	22737007.998930	NaN
60535.943640	2634636.000000	113927.229346	104999999.999900	99999999.999100	22737007.998690	NaN
60535.943652	2635692.000000	113927.229544	104999999.999900	99999999.999700	22737007.998610	NaN
60535.943665	2636746.000000	113927.229717	105000000.001700	99999999.999300	22737007.998960	NaN
60535.943677	2637801.000000	113927.228852	105000000.000200	100000000.001200	22737007.999310	NaN
60535.943689	2638857.000000	113927.229267	105000000.000600	99999999.999500	22737008.000410	NaN
60535.943701	2639910.000000	113927.229509	105000000.000700	100000000.000000	22737008.001190	NaN
60535.943713	2640965.000000	113927.229552	105000000.000800	99999999.999900	22737008.001460	NaN
60535.943726	2642021.000000	113927.229370	104999999.999700	99999999.997400	22737008.001250	NaN
60535.943738	2643075.000000	113927.229404	105000000.001000	100000000.000300	22737008.001060	NaN
